image_id,image,xmin,ymin,xmax,ymax,label
102,image-102.png,0.35415603121353556,0.7853340140023336,0.5791277712952159,0.9978759480746789,rbc
102,image-102.png,0.7875993655192531,0.7301268961493582,0.9976389294049007,0.9568534859976663,rbc
10,image-10.png,0.0,0.0,0.19946944282380394,0.16193389002333722,rbc
10,image-10.png,0.2865464556592765,0.0,0.5247183124270711,0.20265552071178528,rbc
10,image-10.png,0.529750401108518,0.0,0.7867196616102683,0.19891336056009334,rbc
10,image-10.png,0.8209187208284714,0.13339593057176194,1.0,0.3460153515169194,rbc
10,image-10.png,0.6003227100350058,0.13256180717619603,0.8192185676779462,0.387922075554259,rbc
10,image-10.png,0.3134708649358226,0.09266974183197199,0.5598335399649941,0.3046738258459743,rbc
10,image-10.png,0.14653223453908984,0.23786646732788796,0.4156623760210034,0.472154864352392,rbc
10,image-10.png,0.4296966161026837,0.25839137252042005,0.6923452085764293,0.4993208503500583,rbc
10,image-10.png,0.11874179550758458,0.4562062427071178,0.35973964410735126,0.6620432832555425,rbc
10,image-10.png,0.05120970682613769,0.6058470682613768,0.29176998249708286,0.8230427727537922,rbc
10,image-10.png,0.0,0.7563311333138856,0.24169978850641768,0.975933488914819,rbc
10,image-10.png,0.3696989862893816,0.485286610268378,0.5875920726371061,0.7005177946324387,rbc
10,image-10.png,0.5880889002333721,0.46678092182030334,0.7600869676196031,0.659449752042007,rbc
10,image-10.png,0.8140907599183197,0.38254813302217033,1.0,0.6498915183780629,rbc
10,image-10.png,0.5601480455075846,0.6058880907234538,0.7862501823220536,0.8184117925904316,rbc
10,image-10.png,0.3867962368728121,0.7055407672112018,0.5940508313885647,0.9188347797549592,rbc
10,image-10.png,0.39388400670945156,0.85546875,0.6034586493582264,1.0,rbc
10,image-10.png,0.6797102902567094,0.7695358080513418,0.9438265752625438,0.9949861435239207,rbc
10,image-10.png,0.8825526910735122,0.7424154025670945,1.0,0.955454164235706,rbc
10,image-10.png,0.7711767065344224,0.0,0.9914901181446907,0.06289655046674446,rbc
1,image-1.png,0.3344151108518086,0.00912066073512252,0.7333539964994165,0.4690189250291715,wbc
1,image-1.png,0.0,0.0,0.20973873249708283,0.1381226298133022,rbc
1,image-1.png,0.0,0.1459351298133022,0.1974183197199533,0.4813165475495916,rbc
1,image-1.png,0.1462678675612602,0.06947381855309218,0.3285306665694282,0.40154609101516914,rbc
1,image-1.png,0.7325198731038504,0.0,0.9410643961493581,0.19734083284714118,rbc
1,image-1.png,0.9209816219369894,0.22355418611435238,1.0,0.45296546820303374,rbc
1,image-1.png,0.737688703325554,0.3726252552508751,0.9680662922987161,0.5973280703033839,rbc
1,image-1.png,0.2506973818553092,0.37913415256709454,0.4411282088681447,0.5911519107351224,rbc
1,image-1.png,0.5510775233372228,0.42570376312718783,0.739899358226371,0.650639038798133,rbc
1,image-1.png,0.03852009189031505,0.551155010210035,0.247629813302217,0.7470509407817969,rbc
1,image-1.png,0.28529299154025667,0.6520657088681446,0.4846575991831972,0.8479251750291714,rbc
1,image-1.png,0.49417481038506406,0.6595819355309218,0.678146878646441,0.8550220609684946,rbc
1,image-1.png,0.6833339410735122,0.5961247447491248,0.897106549008168,0.8009134334889145,rbc
1,image-1.png,0.8827942677946323,0.7311752479579929,0.9999498614352391,0.9532662995915985,rbc
1,image-1.png,0.6467236726954492,0.8176961785297548,0.8719096411901984,0.9986417007001166,rbc
1,image-1.png,0.29602720245040837,0.8575882438739789,0.540931301050175,1.0,rbc
1,image-1.png,0.052568006126021,0.755606403150525,0.2677900743873979,0.9855692094515753,rbc
1,image-1.png,0.9424090212952158,0.4791150087514585,1.0,0.7112200991831972,rbc
107,image-107.png,0.5674728340140023,0.017744493873978993,0.7862729725787629,0.24675466744457408,rbc
107,image-107.png,0.14731621936989497,0.0,0.3381937354142357,0.14832810676779462,rbc
107,image-107.png,0.2638291277712952,0.012293064469078178,0.51171875,0.2156778733955659,rbc
107,image-107.png,0.00433926487747958,0.1467829273628938,0.16370697199533255,0.38759845390898484,rbc
107,image-107.png,0.7917563083430572,0.0,0.9969597797549592,0.14980947345390896,rbc
107,image-107.png,0.7398765679696613,0.1883341233955659,1.0,0.42263163652275376,rbc
107,image-107.png,0.7096703617269546,0.3757611945740956,0.9274768450991832,0.5939596703617269,rbc
107,image-107.png,0.5506672987164527,0.35504485122520424,0.7179933634772463,0.6109019471995332,rbc
107,image-107.png,0.8407781505250875,0.5323211420653442,1.0,0.807048570595099,rbc
107,image-107.png,0.6294896805717619,0.588717911318553,0.8369129229871645,0.8643523920653441,rbc
107,image-107.png,0.45476589848308047,0.5818899504084013,0.6681647462077012,0.841999708284714,rbc
107,image-107.png,0.0,0.6482779682030337,0.21924226954492412,0.8948001750291714,rbc
107,image-107.png,0.0,0.8417262252042003,0.14846029025670943,0.9948539600350056,rbc
107,image-107.png,0.22988531942823803,0.7126148628938156,0.4613294924154025,0.8919559509918319,rbc
107,image-107.png,0.27370642502917153,0.8651409349474911,0.5089292225787632,1.0,rbc
107,image-107.png,0.5673634407817969,0.9448658109684946,0.7343476516919486,1.0,rbc
107,image-107.png,0.6990728923570595,0.8320722724620769,0.9045726371061844,1.0,rbc
107,image-107.png,0.8716771805717619,0.8840796382730455,0.997875948074679,1.0,rbc
107,image-107.png,0.11516372520420069,0.28063466306884477,0.5427727537922986,0.7198530484247375,wbc
104,image-104.png,0.01835983080513419,0.058429660151691945,0.2702833284714119,0.2712450773045507,rbc
104,image-104.png,0.09653041131855308,0.0,0.3332117852975496,0.05820175758459742,rbc
104,image-104.png,0.46299773920653436,0.0,0.6517238550175029,0.1203006490665111,rbc
104,image-104.png,0.6300867852975496,0.0,0.8544568626021003,0.12943498395565928,rbc
104,image-104.png,0.702372921528588,0.04759061406067677,0.9855053967327887,0.2708439687864644,rbc
104,image-104.png,0.6294076356476079,0.2098526837806301,0.8677709305717619,0.4168976079346558,rbc
104,image-104.png,0.0,0.27493254084014,0.20320248687281212,0.47164892065344216,rbc
104,image-104.png,0.19073165840140022,0.36236508168028,0.42921802071178533,0.5540129084014002,rbc
104,image-104.png,0.0016819209451575262,0.49242451866977827,0.24295781067677946,0.7181939177362893,rbc
104,image-104.png,0.009804368436406067,0.773770237747958,0.21836256563593928,0.9842291423570595,rbc
104,image-104.png,0.24686861872812133,0.7643305134189031,0.46055918173862315,0.9636905630105017,rbc
104,image-104.png,0.7852155046674445,0.34865446324387395,0.9897215942240375,0.6011249270711785,rbc
104,image-104.png,0.950540584889148,0.6343212149941656,1.0,0.8059591963243875,rbc
104,image-104.png,0.3966233955659277,0.9236936624854142,0.5871453836056009,1.0,rbc
104,image-104.png,0.5016910370478412,0.8018842984247375,0.7302499635355892,1.0,rbc
104,image-104.png,0.6548917007001166,0.8161555571761959,0.8474146732788796,1.0,rbc
104,image-104.png,0.869680754084014,0.8071306155192531,1.0,0.9937463535589264,rbc
104,image-104.png,0.869680754084014,0.8071306155192531,1.0,0.9937463535589264,wbc
104,image-104.png,0.2420006198949825,0.38634043173862315,0.8417854798716453,0.7958220901400233,wbc
105,image-105.png,0.4295507584597433,0.351020091890315,0.8776938083430572,0.7643533036756125,wbc
105,image-105.png,0.0,0.047157599183197195,0.2130889002333722,0.3088079784130688,rbc
105,image-105.png,0.3457737747957993,0.04223034568261377,0.6129667444574096,0.3102255323803967,rbc
105,image-105.png,0.6926505980163359,0.002666460035005834,0.9663479069428238,0.2200125802217036,rbc
105,image-105.png,0.6860186333138856,0.16837897462077012,0.9430471484830805,0.3697536829054842,rbc
105,image-105.png,0.290475495915986,0.26713371499416566,0.5146222287047841,0.44555407672112013,rbc
105,image-105.png,0.0880068553092182,0.31570886814469074,0.2960591088098016,0.5380278223453908,rbc
105,image-105.png,0.0,0.40324168611435235,0.09524959889148191,0.6223882365810968,rbc
105,image-105.png,0.0,0.5531742269544924,0.20771951575262543,0.7538743436406067,rbc
105,image-105.png,0.29746298862310383,0.653168757292882,0.5172567823803966,0.8661482642940488,rbc
105,image-105.png,0.1278214337806301,0.7171820303383897,0.3383122447491248,0.9351115810968493,rbc
105,image-105.png,0.0030037558343057173,0.7923306228121353,0.20571853121353556,1.0,rbc
105,image-105.png,0.8034568261376894,0.31133769690781793,0.9963809072345391,0.5112629448658109,rbc
105,image-105.png,0.9110268378063009,0.48603868873979,1.0,0.6709405994749125,rbc
105,image-105.png,0.8616038871061844,0.6765105382147024,1.0,0.8678347432905484,rbc
105,image-105.png,0.6938220172112018,0.6613459014002333,0.8800548789381564,0.8763856476079346,rbc
105,image-105.png,0.5605491540256708,0.8223180425904316,0.7871162120770128,1.0,rbc
105,image-105.png,0.7546583284714119,0.939906651108518,0.9506773264294048,1.0,rbc
103,image-103.png,0.004544377187864644,0.0,0.2934108809801633,0.10760647607934656,rbc
103,image-103.png,0.27612675029171524,0.0,0.48352720245040837,0.20164819136522752,rbc
103,image-103.png,0.5002096703617269,0.0,0.7291742634189031,0.19732260064177362,rbc
103,image-103.png,0.7385957555425906,0.0,0.978969151108518,0.202874307176196,rbc
103,image-103.png,0.08353084889148191,0.10814432613768961,0.29003792298716446,0.3427198803967328,rbc
103,image-103.png,0.0,0.10527275379229871,0.06615099912485414,0.3426879740373395,rbc
103,image-103.png,0.0008523556009334887,0.34141627771295213,0.22483499854142355,0.5384881855309218,rbc
103,image-103.png,0.2804523410151692,0.21248723745624268,0.4759334889148191,0.43401764877479576,rbc
103,image-103.png,0.4837414308634772,0.23797130250875143,0.699546929696616,0.467209378646441,rbc
103,image-103.png,0.6914746207701283,0.18845263273045507,0.9131873541423567,0.42432723162193703,rbc
103,image-103.png,0.9010310312135356,0.2002944501166861,1.0,0.43038032380396735,rbc
103,image-103.png,0.8437545580513418,0.38887926633605596,1.0,0.6051815927654609,rbc
103,image-103.png,0.6728367488331388,0.4939150014585764,0.8942896732788796,0.7247392794632438,rbc
103,image-103.png,0.45142028879813295,0.46626586201866976,0.6707992998833139,0.6985897389148191,rbc
103,image-103.png,0.24727884334889147,0.3882320230455075,0.45089611289381565,0.6098535953908982,rbc
103,image-103.png,0.029481476079346557,0.490651436697783,0.24583849912485414,0.68824752042007,rbc
103,image-103.png,0.08954747666277713,0.674947126604434,0.3565444501166861,0.8787102537922986,rbc
103,image-103.png,0.36520930571761956,0.6759590140023337,0.569104616394399,0.888505506126021,rbc
103,image-103.png,0.5750528733955659,0.7150625364644108,0.8337952158693114,0.9455449606184363,rbc
103,image-103.png,0.8617862091598598,0.7251631782380396,0.9985095172112018,0.9634216379813302,rbc
103,image-103.png,0.49897899649941657,0.935749708284714,0.6944874927071178,1.0,rbc
103,image-103.png,0.3113240227537923,0.8879995624270711,0.4904326502333722,1.0,rbc
103,image-103.png,0.06364407088681447,0.8480983809801633,0.30937317677946324,1.0,rbc
103,image-103.png,0.8082199897899649,0.9041122739206534,1.0,0.9956333868144691,rbc
106,image-106.png,0.3815362456242707,0.4334524504084014,0.8271450189614937,0.8147562354142359,wbc
106,image-106.png,0.0,0.0,0.16140059801633605,0.15221156651108517,rbc
106,image-106.png,0.1272607934655776,0.0382147024504084,0.36752479579929986,0.26882931009334887,rbc
106,image-106.png,0.38529207992998826,0.016509261960326718,0.633063192823804,0.20115592182030334,rbc
106,image-106.png,0.5911382365810968,0.0,0.6985350422987163,0.0724274358226371,rbc
106,image-106.png,0.7024048278879813,0.0,0.8905885355892649,0.07512124416569428,rbc
106,image-106.png,0.9021204054842472,0.0,1.0,0.11712368728121353,rbc
106,image-106.png,0.0,0.1452286318553092,0.08996225933488915,0.3101936260210035,rbc
106,image-106.png,0.0,0.26742087222870475,0.18685731476079342,0.5084232788798133,rbc
106,image-106.png,0.06327486872812135,0.4600258897316219,0.26668246791131855,0.7059054113185531,rbc
106,image-106.png,0.0,0.6263765315052509,0.14248012689614933,0.8350030994749125,rbc
106,image-106.png,0.0,0.829706643815636,0.08151163214702449,0.9924837733372227,rbc
106,image-106.png,0.0755770492998833,0.8483308415986,0.3152120405484247,1.0,rbc
106,image-106.png,0.23232843494749122,0.7166624124854142,0.447760173570595,0.9279554404900816,rbc
106,image-106.png,0.20173023628938155,0.45152512397899647,0.3860851808634772,0.7026099401983663,rbc
106,image-106.png,0.42140096266044336,0.16861143523920652,0.6260893742707117,0.3601863331388564,rbc
106,image-106.png,0.5701392940490081,0.23726024649941657,0.784153478704784,0.451584378646441,rbc
106,image-106.png,0.7810722359976661,0.16486471703617267,1.0,0.410530010210035,rbc
106,image-106.png,0.716051633605601,0.3983144326137689,0.9264193771878645,0.6239242998833139,rbc
106,image-106.png,0.9190490081680279,0.48139403442240375,0.9978394836639439,0.6994056301050174,rbc
106,image-106.png,0.7881919121936988,0.6645319792882146,0.9816173789381563,0.8611435239206533,rbc
106,image-106.png,0.7960864571178531,0.8676159568261375,0.9982223599766626,1.0,rbc
108,image-108.png,0.25066547549591595,0.2832646586931155,0.5413506417736289,0.6325253427654609,wbc
108,image-108.png,0.2873076502333722,0.0,0.532248213243874,0.19936460764294048,rbc
108,image-108.png,0.5223071032672113,0.1609402348308051,0.7228385720536756,0.37597086493582266,rbc
108,image-108.png,0.867725350058343,0.0012534641190198362,1.0,0.2408064104434072,rbc
108,image-108.png,0.7220910516336057,0.12253409422403734,0.9565663287631271,0.3786236508168028,rbc
108,image-108.png,0.7638610341306884,0.3900780338389731,0.9863395201283547,0.5682796091015169,rbc
108,image-108.png,0.5289983226371061,0.38511887397899647,0.7410798935239207,0.6482369457409567,rbc
108,image-108.png,0.7286637616686114,0.5610459816219371,0.991020638856476,0.7754111362310384,rbc
108,image-108.png,0.3587231986581097,0.6670343494749125,0.5717984247374561,0.9676104871645274,rbc
108,image-108.png,0.5622128427654609,0.7069583211785296,0.7506381271878645,0.9983271951575262,rbc
108,image-108.png,0.744220390898483,0.7536646732788796,0.9687545580513418,0.9946534057759626,rbc
108,image-108.png,0.21774267065344222,0.9319619676196031,0.4251476808634772,1.0,rbc
108,image-108.png,0.4569583211785297,0.0,0.6331178894399065,0.04348836785297548,rbc
11,image-11.png,0.06703526108518086,0.0,0.3129512470828471,0.21029481476079342,rbc
11,image-11.png,0.4115692459159859,0.0,0.6126887033255543,0.06657945595099182,rbc
11,image-11.png,0.7163980455075846,0.0,0.9457272826721119,0.12495897753792298,rbc
11,image-11.png,0.1977510574679113,0.05111854579929988,0.42476024649941657,0.26057012106184363,rbc
11,image-11.png,0.022566912193698947,0.19655228996499416,0.2359201794049008,0.40173297112018674,rbc
11,image-11.png,0.0,0.3066565781796966,0.17170635210035004,0.546040876604434,rbc
11,image-11.png,0.0915302289964994,0.40723909714119017,0.30649704638273045,0.6405110487164527,rbc
11,image-11.png,0.22347669924154023,0.27209287485414235,0.4347469369894981,0.4575645420070011,rbc
11,image-11.png,0.4481612820886814,0.23777986435239204,0.6711593859393231,0.45666660589264874,rbc
11,image-11.png,0.631021185822637,0.08995770128354726,0.8822108372228703,0.3215841963243874,rbc
11,image-11.png,0.852387507292882,0.16888947637106183,1.0,0.3761531869894981,rbc
11,image-11.png,0.7104087660443407,0.34596521295215865,0.9023665402567094,0.5459861799883313,rbc
11,image-11.png,0.3589191948658109,0.37966288652275376,0.5914800904317385,0.6048442969661609,rbc
11,image-11.png,0.2740801852392065,0.5064633168028004,0.5135602027421237,0.7337870113768961,rbc
11,image-11.png,0.0,0.62109375,0.056064031505250876,0.8009225495915986,rbc
11,image-11.png,0.08236398774795799,0.6420790183780629,0.28719825700116686,0.8474146732788796,rbc
11,image-11.png,0.0,0.7989762616686114,0.17758168028004667,0.9948494019836641,rbc
11,image-11.png,0.5644417298716452,0.4932768742707117,0.762552873395566,0.7012926633605601,rbc
11,image-11.png,0.956903624562427,0.0,1.0,0.10016317823803969,rbc
11,image-11.png,0.7444984320303383,0.557718604142357,0.9598298935239205,0.7704474183197199,rbc
11,image-11.png,0.8518359830805132,0.5020237747957993,0.9963854652858809,0.7402503281796968,rbc
11,image-11.png,0.349525051050175,0.7149896076429406,0.5567750875145857,0.9241403515169191,rbc
11,image-11.png,0.29984684947491247,0.8230427727537922,0.511882839848308,0.9942067167444572,rbc
11,image-11.png,0.4839100787631272,0.9253436770711785,0.6859639366977829,0.9974885137106184,rbc
11,image-11.png,0.5617433634772462,0.7081069501166859,0.7980874416569425,0.9288716088098016,rbc
11,image-11.png,0.6929514294049007,0.7777904390315051,0.9177089410735122,0.9983226371061842,rbc
11,image-11.png,0.8285078763127187,0.8624380105017502,0.9969734539089847,1.0,rbc
111,image-111.png,0.2991084451575262,0.41815107205367563,0.6947153952742122,0.8487638564760793,wbc
111,image-111.png,0.0,0.0928611799883314,0.11375984539089848,0.28762671382730454,rbc
111,image-111.png,0.0,0.22249671820303382,0.08684455221703616,0.4075900670945158,rbc
111,image-111.png,0.2242424518669778,0.0,0.47886887397899647,0.2073047330805134,rbc
111,image-111.png,0.3733818917736289,0.037180024795799294,0.5872183124270711,0.2555881709451575,rbc
111,image-111.png,0.3020392721703617,0.1879238987747958,0.5523446616102683,0.36552836931155186,rbc
111,image-111.png,0.10572400087514584,0.1873997228704784,0.29750856913652274,0.40898483080513415,rbc
111,image-111.png,0.13148154900816802,0.3263655921820303,0.2895046309801633,0.5030903588098016,rbc
111,image-111.png,0.05446415548424737,0.40210673133022173,0.24689140898483078,0.6117087222870479,rbc
111,image-111.png,0.0,0.6032763273045507,0.13797221411901983,0.836940271295216,rbc
111,image-111.png,0.06538980455075845,0.6421063666861143,0.2093421820303384,0.8399349110268377,rbc
111,image-111.png,0.0,0.8481302873395565,0.1411491759043174,1.0,rbc
111,image-111.png,0.2503555280046674,0.8926897972578762,0.4869639731621936,1.0,rbc
111,image-111.png,0.3791888491831972,0.8557057686697781,0.6097943407234538,1.0,rbc
111,image-111.png,0.6170234101516918,0.865769946032672,0.8470591452742126,1.0,rbc
111,image-111.png,0.8580941875729288,0.77235268378063,1.0,1.0,rbc
111,image-111.png,0.7451593494749125,0.6140652348308051,0.9423041861143525,0.8422823074679113,rbc
111,image-111.png,0.8414983226371062,0.3708704054842473,1.0,0.6376121280630105,rbc
111,image-111.png,0.7069583211785296,0.2762361435239206,0.9010583795215868,0.5009344005250874,rbc
111,image-111.png,0.816565781796966,0.1349639002333722,1.0,0.3579984684947491,rbc
111,image-111.png,0.5794422768378062,0.0,0.8197336274795799,0.12516408984830804,rbc
111,image-111.png,0.9062180936406067,0.0006062208284714117,1.0,0.12859174445740956,rbc
111,image-111.png,0.6878008313885647,0.0558133386814469,0.8863905703033839,0.24484940198366395,rbc
110,image-110.png,0.0,0.02489151837806301,0.2107460618436406,0.2254594515752625,rbc
110,image-110.png,0.04884407817969661,0.0,0.27594442823803966,0.10575134918319719,rbc
110,image-110.png,0.2065526546091015,0.07611945740956828,0.389667809218203,0.2521969807467911,rbc
110,image-110.png,0.40297276108518076,0.0,0.6439569355309218,0.1466188375145858,rbc
110,image-110.png,0.2876814104434072,0.0017138273045507581,0.46153916277712953,0.0767712587514586,rbc
110,image-110.png,0.5879795070011669,0.001376531505250875,0.7787020492998831,0.21820303383897316,rbc
110,image-110.png,0.5960244676196033,0.17823803967327886,0.7897826721120188,0.38153168757292877,rbc
110,image-110.png,0.6545361726954492,0.2725942605017503,0.867515679696616,0.44496153004667444,rbc
110,image-110.png,0.7687427071178531,0.0,0.9828024722870476,0.16232588243873977,rbc
110,image-110.png,0.829246280630105,0.06856220828471411,0.9966817386231036,0.2756344807467911,rbc
110,image-110.png,0.0,0.2048069209451575,0.13055170653442238,0.3878126823220537,rbc
110,image-110.png,0.07312025962660443,0.22580586347724618,0.2844360778879813,0.44391317823803966,rbc
110,image-110.png,0.0,0.384015825554259,0.10467109101516918,0.5972141190198366,rbc
110,image-110.png,0.0,0.6680872593348891,0.041195668028004666,0.8676478631855309,rbc
110,image-110.png,0.0,0.8755332920070011,0.13836420653442238,1.0,rbc
110,image-110.png,0.3007128792298716,0.6650288068844807,0.5090067094515752,0.8900917079929989,rbc
110,image-110.png,0.40578052071178533,0.7756618290548424,0.6354197053675612,0.9623094734539087,rbc
110,image-110.png,0.5066912193698949,0.747087405192532,0.7062928456826136,0.8942851152275378,rbc
110,image-110.png,0.646978923570595,0.6378719369894982,0.9061953033838972,0.7804705732205367,rbc
110,image-110.png,0.7164800904317385,0.6903806884480747,0.8939478194282379,0.8746490300466744,rbc
110,image-110.png,0.8014239352392065,0.4043629667444573,0.9989744384480747,0.6659677654609101,rbc
110,image-110.png,0.464055207117853,0.9173716452742126,0.6887078836056009,1.0,rbc
110,image-110.png,0.743600495915986,0.9346193115519253,0.9075991831971993,1.0,rbc
110,image-110.png,0.278879813302217,0.28874799445740956,0.6712186406067676,0.7051487747957992,wbc
110,image-110.png,0.02778588098016336,0.5220700845974328,0.2973855017502917,0.837227428529755,wbc
110,image-110.png,0.9278158469560316,0.9356503664036078,1.0,0.9996653043968433,rbc
109,image-109.png,0.16445905046674444,0.0,0.3916915840140023,0.0676779463243874,rbc
109,image-109.png,0.02408930134189031,0.028478704784130685,0.2377980965577596,0.2586511814469078,rbc
109,image-109.png,0.0,0.19248650816802798,0.1404290037922987,0.40498286172695436,rbc
109,image-109.png,0.1367552144107351,0.10373213243873979,0.3358007584597432,0.2963508240956826,rbc
109,image-109.png,0.04881672987164527,0.30125984539089845,0.2460390533838973,0.5126212441656942,rbc
109,image-109.png,0.5926606257292881,0.06278259918319719,0.7889622228704785,0.23337222870478405,rbc
109,image-109.png,0.7536646732788796,0.004599073803967326,0.9424637179113184,0.22197254229871644,rbc
109,image-109.png,0.7797458430571761,0.2916605892648775,0.9516937718786462,0.493062645857643,rbc
